ticket_id,booking_id,seat_number,coach_number,class_type,fare_amount
16209,2638,S31-6,C8,General,169.57
16210,7652,S21-5,C9,General,483.72
16211,4987,S11-6,C7,AC,357.12
16212,4540,S50-2,C6,Sleeper,102.04
16213,4464,S23-6,C5,Sleeper,144.53
16214,9341,S49-6,C5,General,308.1
16215,8588,S33-6,C3,General,332.78
16216,3877,S27-1,C1,AC,162.31
16217,5204,S43-5,C8,Sleeper,380.43
16218,6397,S15-5,C3,AC,300.52
16219,3070,S25-1,C10,AC,294.07
16220,4383,S34-5,C8,AC,345.91
16221,7232,S47-2,C2,Sleeper,421.21
16222,3197,S36-3,C4,AC,273.35
16223,4609,S37-3,C10,Sleeper,225.11
16224,5032,S39-2,C2,Sleeper,88.16
16225,6123,S40-4,C7,Sleeper,330.43
16226,3400,S31-2,C9,AC,153.23
16227,8108,S27-5,C9,Sleeper,196.49
16228,5688,S36-4,C10,General,72.14
16229,6112,S30-4,C10,Sleeper,64.93
16230,7875,S26-6,C1,General,111.07
16231,5288,S40-2,C8,AC,62.29
16232,2344,S2-6,C2,General,408.75
16233,1245,S45-1,C7,General,414.88
16234,7804,S6-3,C10,AC,188.98
16235,1247,S11-5,C10,AC,238.46
16236,7356,S27-4,C3,General,363.91
16237,625,S11-2,C7,AC,403.78
16238,9876,S27-4,C1,Sleeper,461.75
16239,6285,S45-6,C3,General,173.98
16240,7802,S45-4,C1,AC,67.43
16241,4614,S19-4,C10,Sleeper,155.74
16242,6470,S36-4,C10,AC,419.55
16243,7709,S21-3,C4,AC,67.2
16244,5068,S4-4,C4,AC,107.39
16245,4980,S50-1,C2,Sleeper,455.17
16246,5778,S13-4,C2,Sleeper,151.24
16247,8252,S11-4,C4,AC,233.94
16248,3200,S24-2,C9,Sleeper,335.7
16249,6720,S2-4,C9,AC,151.68
16250,3607,S19-3,C9,General,83.66
16251,6377,S35-6,C8,General,407.65
16252,11,S23-5,C7,AC,163.14
16253,1681,S8-6,C8,General,225.99
16254,8096,S15-4,C2,Sleeper,66.73
16255,4837,S49-5,C6,Sleeper,71.7
16256,2332,S2-5,C10,AC,106.78
16257,2690,S36-4,C1,General,363.86
16258,8224,S24-5,C4,AC,95.73
16259,3929,S40-4,C5,Sleeper,372.54
16260,1659,S31-4,C9,Sleeper,247.31
16261,9372,S46-6,C8,Sleeper,339.98
16262,8452,S48-2,C2,General,422.87
16263,3640,S32-4,C10,General,186.88
16264,6151,S47-2,C4,AC,434.86
16265,5382,S18-3,C4,Sleeper,308.85
16266,7153,S34-3,C8,Sleeper,352.39
16267,8156,S20-6,C9,Sleeper,121.78
16268,4534,S39-4,C10,Sleeper,446.98
16269,2850,S32-6,C4,General,467.21
16270,9940,S31-1,C3,Sleeper,212.66
16271,5150,S37-5,C4,AC,488.9
16272,9364,S24-6,C2,General,110.84
16273,4105,S24-3,C7,Sleeper,441.07
16274,3615,S9-5,C6,General,182.46
16275,3244,S37-6,C9,AC,339.71
16276,6659,S4-6,C7,Sleeper,77.07
16277,1591,S11-4,C6,Sleeper,191.22
16278,4622,S30-5,C1,Sleeper,278.37
16279,5062,S14-2,C10,AC,255.03
16280,6567,S33-1,C5,AC,55.04
16281,4248,S26-5,C2,Sleeper,91.19
16282,1460,S42-1,C6,Sleeper,444.06
16283,5465,S10-1,C10,Sleeper,180.9
16284,4754,S12-6,C2,AC,256.65
16285,3520,S6-5,C7,General,169.84
16286,7427,S3-6,C6,General,408.85
16287,4268,S43-4,C4,AC,390.29
16288,3243,S3-3,C7,General,369.26
16289,2672,S50-2,C5,Sleeper,388.65
16290,6252,S42-4,C7,AC,377.34
16291,9628,S23-2,C9,Sleeper,113.51
16292,4646,S43-4,C2,Sleeper,202.4
16293,8273,S22-4,C7,Sleeper,349.21
16294,6573,S39-6,C10,AC,180.89
16295,2716,S45-2,C6,General,345.26
16296,6023,S16-4,C8,General,319.01
16297,5154,S17-1,C9,General,198.97
16298,1439,S22-3,C6,AC,432.7
16299,6069,S11-6,C1,General,411.57
16300,587,S35-3,C7,General,381.6
16301,8545,S48-5,C9,AC,474.3
16302,1608,S47-6,C4,General,494.03
16303,721,S33-6,C1,General,126.13
16304,8947,S44-2,C5,Sleeper,476.88
16305,8676,S47-4,C7,General,444.0
16306,2887,S20-3,C4,General,160.32
16307,3367,S46-1,C10,General,464.44
16308,3124,S29-6,C7,Sleeper,260.86
16309,3074,S23-5,C2,AC,253.5
16310,8940,S18-3,C6,Sleeper,448.09
16311,1807,S38-5,C5,AC,391.2
16312,7906,S47-6,C7,General,370.49
16313,1646,S6-3,C8,General,353.98
16314,2494,S15-3,C1,Sleeper,492.42
16315,8717,S4-2,C10,Sleeper,359.38
16316,6683,S34-4,C3,AC,351.81
16317,9560,S12-5,C5,AC,439.65
16318,1813,S15-3,C5,AC,79.68
16319,138,S32-5,C7,AC,384.99
16320,2597,S25-4,C1,General,412.49
16321,7877,S24-3,C1,General,340.39
16322,384,S24-3,C2,General,415.38
16323,182,S19-5,C1,Sleeper,309.94
16324,4103,S25-6,C1,AC,266.32
16325,9640,S18-1,C1,Sleeper,111.8
16326,5492,S18-2,C9,AC,213.58
16327,83,S32-3,C1,General,260.96
16328,4176,S13-2,C7,AC,352.03
16329,9754,S40-3,C4,AC,197.25
16330,3368,S45-6,C1,General,430.39
16331,6094,S21-4,C8,Sleeper,360.53
16332,4127,S25-2,C5,Sleeper,132.78
16333,3418,S2-3,C10,AC,245.28
16334,2370,S7-2,C8,General,339.11
16335,7628,S41-3,C4,Sleeper,57.44
16336,212,S11-5,C9,Sleeper,197.8
16337,4847,S2-5,C3,General,247.68
16338,3135,S41-4,C7,Sleeper,145.3
16339,3346,S10-3,C9,AC,425.45
16340,6454,S28-5,C2,AC,69.25
16341,8152,S18-6,C1,AC,249.34
16342,6866,S16-3,C8,Sleeper,445.8
16343,6422,S45-4,C7,Sleeper,369.35
16344,241,S32-5,C7,General,122.79
16345,8372,S45-2,C1,General,267.43
16346,6786,S42-2,C8,AC,82.23
16347,1364,S31-4,C2,AC,208.44
16348,8816,S47-5,C6,AC,108.85
16349,1117,S8-4,C7,Sleeper,469.31
16350,9168,S4-3,C4,General,192.67
16351,5932,S31-1,C3,Sleeper,333.51
16352,464,S3-1,C8,AC,276.72
16353,4064,S6-5,C1,AC,348.02
16354,6360,S49-1,C9,General,198.68
16355,4761,S39-2,C2,General,87.81
16356,1114,S50-1,C7,AC,227.0
16357,8341,S25-2,C2,AC,409.94
16358,6135,S21-2,C6,AC,133.13
16359,60,S28-6,C10,Sleeper,242.19
16360,3807,S41-6,C4,AC,454.25
16361,4227,S15-5,C2,Sleeper,257.41
16362,2528,S42-5,C6,AC,82.61
16363,185,S36-6,C5,Sleeper,52.44
16364,4672,S8-1,C8,General,377.77
16365,2808,S23-5,C9,AC,196.31
16366,1860,S43-4,C9,AC,228.65
16367,1058,S18-5,C6,AC,284.94
16368,6353,S37-2,C10,General,82.09
16369,8416,S21-5,C3,Sleeper,174.07
16370,3670,S34-3,C4,Sleeper,325.83
16371,968,S31-2,C3,General,211.27
16372,1696,S31-4,C6,Sleeper,423.51
16373,9871,S48-2,C10,AC,159.16
16374,3613,S11-1,C1,AC,336.01
16375,8948,S35-1,C1,Sleeper,456.57
16376,9681,S1-6,C2,AC,346.13
16377,5624,S4-2,C6,General,383.46
16378,7564,S29-4,C9,General,405.89
16379,1980,S3-4,C1,General,189.41
16380,7153,S25-4,C7,Sleeper,390.93
16381,7488,S5-5,C4,AC,420.6
16382,46,S2-2,C10,General,450.99
16383,4037,S50-3,C3,AC,356.17
16384,3655,S9-2,C5,General,172.66
16385,3778,S35-4,C7,Sleeper,237.62
16386,4889,S24-4,C1,Sleeper,190.77
16387,8458,S39-6,C10,General,129.45
16388,5181,S49-6,C10,Sleeper,58.22
16389,8134,S9-4,C5,AC,101.06
16390,3058,S10-3,C8,AC,464.97
16391,7042,S47-6,C2,Sleeper,100.05
16392,890,S38-4,C8,AC,212.27
16393,7407,S31-3,C6,Sleeper,129.31
16394,8926,S41-2,C2,General,95.73
16395,5748,S7-2,C3,General,259.58
16396,4672,S42-5,C5,AC,423.36
16397,8097,S29-2,C5,Sleeper,291.6
16398,7409,S28-6,C8,AC,236.74
16399,9139,S43-1,C6,AC,155.72
16400,5281,S32-4,C10,Sleeper,63.37
16401,6449,S10-6,C5,AC,288.28
16402,9344,S32-3,C4,General,81.21
16403,3047,S26-3,C3,AC,229.01
16404,5177,S10-1,C6,Sleeper,496.07
16405,774,S39-4,C9,Sleeper,370.56
16406,6307,S31-5,C9,Sleeper,133.99
16407,6269,S20-6,C5,Sleeper,414.03
16408,6667,S23-2,C3,AC,102.82
16409,3534,S37-1,C6,General,226.25
16410,6659,S23-4,C1,Sleeper,424.72
16411,6474,S7-1,C6,Sleeper,392.11
16412,9763,S11-1,C3,AC,166.16
16413,8240,S32-6,C2,AC,348.55
16414,9346,S44-2,C8,Sleeper,336.68
16415,1295,S47-2,C6,Sleeper,366.09
16416,6035,S1-5,C8,Sleeper,256.66
16417,1209,S37-4,C1,AC,349.62
16418,3693,S10-1,C5,General,312.28
16419,2877,S11-5,C4,AC,314.78
16420,4876,S39-5,C8,Sleeper,317.71
16421,9737,S1-6,C5,Sleeper,414.58
16422,3490,S22-4,C10,General,383.11
16423,8101,S46-6,C3,Sleeper,270.74
16424,8126,S6-5,C9,Sleeper,397.19
16425,2803,S31-3,C4,AC,397.48
16426,8590,S32-2,C7,AC,65.59
16427,9187,S28-5,C7,General,53.52
16428,7012,S40-6,C2,Sleeper,146.11
16429,998,S39-5,C6,General,307.38
16430,3331,S46-4,C9,Sleeper,224.73
16431,6859,S37-4,C9,General,119.08
16432,2943,S6-1,C5,AC,246.25
16433,4172,S8-2,C7,Sleeper,404.62
16434,4393,S17-2,C7,Sleeper,367.76
16435,9976,S20-1,C7,General,159.51
16436,8019,S22-5,C3,Sleeper,409.21
16437,8114,S2-5,C9,General,246.22
16438,8967,S26-2,C3,AC,415.85
16439,7131,S27-4,C3,General,345.48
16440,2336,S1-3,C7,Sleeper,215.48
16441,9888,S35-5,C7,General,159.62
16442,2847,S39-2,C2,Sleeper,475.56
16443,3523,S16-1,C2,General,366.39
16444,7269,S38-6,C7,AC,173.93
16445,5836,S27-6,C1,AC,380.01
16446,6568,S40-1,C4,AC,161.16
16447,4525,S34-1,C1,AC,385.62
16448,4159,S28-4,C7,General,350.25
16449,8396,S49-3,C10,Sleeper,203.05
16450,5825,S39-4,C4,Sleeper,290.07
16451,6534,S49-4,C7,Sleeper,476.1
16452,5791,S9-2,C6,Sleeper,172.88
16453,9664,S38-4,C9,General,439.88
16454,2945,S44-4,C10,AC,433.97
16455,8870,S48-2,C4,AC,445.9
16456,7956,S22-4,C3,General,323.65
16457,3327,S41-1,C7,AC,270.4
16458,6977,S39-2,C2,AC,348.78
16459,5671,S26-4,C6,Sleeper,141.06
16460,4241,S15-6,C7,Sleeper,335.39
16461,5353,S47-4,C1,AC,299.03
16462,2984,S44-3,C4,Sleeper,289.51
16463,207,S24-2,C10,AC,238.39
16464,1050,S13-1,C3,AC,320.38
16465,5913,S22-6,C5,Sleeper,367.76
16466,963,S6-2,C2,AC,322.41
16467,5960,S45-4,C8,Sleeper,210.73
16468,7951,S33-6,C8,Sleeper,433.89
16469,927,S15-4,C9,General,422.13
16470,2578,S49-5,C9,AC,390.16
16471,2264,S11-5,C4,General,116.27
16472,7854,S28-4,C7,Sleeper,315.41
16473,1493,S32-3,C3,Sleeper,291.24
16474,3104,S2-2,C5,AC,245.56
16475,2589,S30-2,C4,AC,128.42
16476,6448,S39-1,C6,General,215.44
16477,4885,S17-1,C10,AC,267.39
16478,4399,S40-1,C2,AC,499.67
16479,2978,S3-3,C7,General,135.29
16480,9821,S31-3,C1,Sleeper,257.83
16481,1429,S7-2,C6,AC,475.24
16482,1637,S10-1,C5,General,410.71
16483,9846,S24-4,C5,General,488.87
16484,932,S24-1,C8,General,490.97
16485,2098,S3-2,C3,General,190.72
16486,2392,S20-2,C4,General,124.16
16487,7934,S11-1,C8,Sleeper,170.71
16488,1657,S36-4,C4,Sleeper,321.44
16489,1136,S11-2,C9,General,173.72
16490,9738,S43-1,C6,Sleeper,107.3
16491,9255,S7-3,C9,Sleeper,200.82
16492,6522,S49-1,C2,General,207.0
16493,3739,S22-4,C7,General,177.26
16494,8992,S49-3,C7,General,105.15
16495,8896,S2-4,C2,General,429.62
16496,7232,S13-2,C1,AC,382.25
16497,1010,S27-4,C1,General,480.85
16498,7430,S23-3,C2,Sleeper,366.94
16499,3221,S1-2,C10,AC,473.59
16500,836,S29-4,C4,AC,491.56
16501,5789,S39-3,C6,General,251.28
16502,31,S5-1,C4,Sleeper,199.34
16503,4981,S19-1,C8,General,454.25
16504,4647,S28-5,C10,Sleeper,402.35
16505,2552,S35-1,C2,General,193.61
16506,6530,S17-4,C2,AC,344.76
16507,8065,S21-3,C9,AC,199.27
16508,8938,S15-6,C10,AC,447.46
16509,2512,S39-6,C1,General,339.5
16510,4750,S39-5,C6,Sleeper,59.12
16511,3999,S25-6,C8,Sleeper,363.1
16512,3580,S4-4,C2,AC,354.9
16513,5152,S9-2,C7,AC,426.3
16514,3638,S28-2,C9,General,177.23
16515,4980,S4-6,C3,Sleeper,394.52
16516,140,S16-2,C4,General,118.77
16517,2899,S32-3,C5,General,447.85
16518,1478,S41-2,C6,General,407.62
16519,5771,S48-2,C4,AC,97.27
16520,135,S36-4,C6,AC,182.32
16521,5532,S13-1,C5,Sleeper,374.09
16522,1177,S21-4,C7,General,249.13
16523,8169,S23-1,C2,Sleeper,96.16
16524,3319,S40-1,C6,General,292.71
16525,7194,S14-1,C6,General,69.05
16526,541,S20-3,C3,AC,218.1
16527,2492,S49-3,C2,AC,296.23
16528,9396,S11-4,C2,Sleeper,209.76
16529,8082,S9-6,C7,General,495.23
16530,5091,S45-1,C1,Sleeper,89.48
16531,5904,S46-2,C2,AC,406.23
16532,695,S24-1,C6,AC,102.16
16533,480,S1-2,C6,Sleeper,333.1
16534,8612,S9-3,C9,AC,130.62
16535,9775,S1-6,C1,AC,421.16
16536,7683,S9-1,C6,AC,480.67
16537,2968,S50-5,C8,Sleeper,273.23
16538,3068,S42-5,C10,General,157.58
16539,9410,S30-5,C2,Sleeper,329.19
16540,4153,S34-3,C8,General,102.37
16541,7224,S29-3,C8,Sleeper,441.6
16542,3285,S38-5,C3,General,448.09
16543,7100,S5-1,C7,AC,314.43
16544,559,S7-5,C10,General,122.54
16545,9762,S11-4,C7,AC,143.38
16546,3750,S38-2,C7,AC,321.99
16547,6135,S38-1,C3,Sleeper,227.04
16548,9921,S43-3,C9,AC,97.21
16549,4113,S14-2,C6,General,484.51
16550,2049,S13-2,C1,Sleeper,91.37
16551,6165,S8-5,C1,AC,413.6
16552,7947,S16-2,C8,Sleeper,387.91
16553,8088,S22-3,C1,Sleeper,400.87
16554,3847,S36-5,C4,AC,298.19
16555,5237,S6-5,C5,General,100.18
16556,4976,S1-4,C5,General,444.14
16557,4047,S50-5,C3,General,245.05
16558,1650,S28-1,C7,AC,234.9
16559,5600,S40-5,C4,General,123.12
16560,8350,S49-2,C5,General,100.49
16561,8744,S16-1,C1,Sleeper,90.97
16562,9621,S44-3,C4,Sleeper,466.31
16563,4143,S37-4,C5,AC,191.09
16564,9614,S32-2,C9,AC,220.56
16565,5979,S38-4,C2,AC,267.37
16566,3658,S50-6,C10,AC,335.54
16567,4840,S32-6,C10,AC,467.82
16568,9667,S48-5,C4,AC,396.06
16569,2949,S16-3,C6,General,396.34
16570,4060,S7-3,C2,Sleeper,339.23
16571,9697,S27-2,C10,Sleeper,360.93
16572,6871,S5-5,C2,Sleeper,291.95
16573,8071,S9-2,C2,General,226.97
16574,254,S5-5,C9,Sleeper,327.02
16575,3456,S40-6,C8,AC,69.74
16576,1975,S5-3,C1,General,485.68
16577,645,S14-1,C7,Sleeper,230.94
16578,6468,S42-6,C1,Sleeper,494.87
16579,7931,S32-5,C1,AC,294.69
16580,8761,S39-3,C2,General,143.72
16581,320,S15-4,C7,AC,264.92
16582,2596,S1-1,C8,AC,52.51
16583,3409,S36-3,C3,General,445.92
16584,3971,S7-6,C7,AC,55.92
16585,5734,S14-4,C6,General,452.38
16586,545,S48-5,C5,AC,103.23
16587,7154,S6-2,C2,Sleeper,432.25
16588,7516,S12-3,C10,Sleeper,127.5
16589,5459,S13-3,C9,General,302.98
16590,9037,S23-6,C7,Sleeper,66.71
16591,8585,S38-3,C4,Sleeper,300.49
16592,5907,S49-3,C10,General,358.38
16593,4591,S33-2,C10,AC,240.7
16594,7466,S42-3,C5,General,329.83
16595,6014,S31-3,C2,General,410.56
16596,5474,S44-4,C5,General,498.98
16597,5647,S38-1,C10,Sleeper,83.27
16598,9902,S38-5,C3,Sleeper,228.75
16599,9419,S36-1,C7,Sleeper,175.61
16600,9115,S39-5,C1,General,88.23
16601,8543,S43-3,C4,Sleeper,143.05
16602,1957,S29-6,C4,AC,478.35
16603,9648,S43-6,C2,Sleeper,377.56
16604,3885,S26-6,C4,AC,281.09
16605,7344,S41-2,C5,General,350.97
16606,5855,S25-6,C5,AC,262.81
16607,8180,S42-6,C5,General,121.94
16608,3284,S7-2,C10,General,79.95
16609,5883,S8-1,C4,General,262.39
16610,9225,S14-6,C9,General,163.57
16611,2298,S8-2,C8,Sleeper,374.89
16612,2583,S35-2,C2,AC,447.38
16613,8694,S24-4,C10,General,283.85
16614,2392,S43-3,C9,AC,76.14
16615,1990,S23-3,C6,General,278.54
16616,1315,S9-4,C4,AC,373.09
16617,4809,S41-4,C5,General,369.41
16618,6477,S22-4,C9,Sleeper,224.97
16619,8894,S11-1,C6,AC,146.44
16620,2505,S1-3,C9,General,333.09
16621,1712,S40-6,C1,General,102.11
16622,3082,S34-4,C4,Sleeper,55.65
16623,5127,S5-6,C3,AC,498.7
16624,9051,S49-3,C4,General,267.99
16625,2725,S18-5,C3,General,207.24
16626,1988,S7-4,C2,Sleeper,338.65
16627,1766,S12-2,C7,General,106.0
16628,3603,S18-1,C7,AC,497.07
16629,1646,S29-4,C2,General,300.83
16630,1894,S17-6,C6,General,323.54
16631,861,S18-5,C9,Sleeper,328.2
16632,6009,S18-3,C5,Sleeper,226.87
16633,3950,S9-2,C3,AC,268.58
16634,6169,S19-5,C10,General,394.47
16635,5455,S22-5,C2,AC,356.1
16636,9925,S28-2,C10,AC,223.95
16637,2449,S34-4,C6,Sleeper,147.3
16638,9066,S2-1,C10,General,241.9
16639,6910,S46-1,C2,AC,439.73
16640,7188,S2-2,C2,AC,85.43
16641,6623,S9-6,C6,General,302.83
16642,3519,S39-5,C8,General,178.61
16643,6157,S34-4,C9,General,52.55
16644,7292,S30-3,C4,Sleeper,113.48
16645,1205,S7-3,C8,Sleeper,427.9
16646,5096,S18-6,C1,Sleeper,419.26
16647,648,S35-2,C10,Sleeper,100.61
16648,3169,S21-5,C3,General,273.94
16649,5877,S25-4,C4,Sleeper,431.03
16650,1660,S25-1,C9,General,273.58
16651,623,S40-3,C8,Sleeper,420.67
16652,2965,S39-3,C8,AC,414.98
16653,7754,S47-1,C9,Sleeper,56.24
16654,5430,S6-3,C7,AC,493.02
16655,4128,S1-4,C1,Sleeper,404.66
16656,8977,S50-1,C2,Sleeper,470.2
16657,344,S49-1,C6,Sleeper,95.5
16658,4890,S48-5,C4,AC,92.17
16659,3541,S37-2,C9,Sleeper,479.44
16660,9429,S11-5,C2,AC,362.99
16661,3714,S42-3,C8,General,206.0
16662,7800,S49-4,C1,General,131.99
16663,4437,S12-5,C3,Sleeper,64.78
16664,2249,S19-6,C8,AC,183.77
16665,2146,S11-4,C4,Sleeper,303.96
16666,1694,S12-1,C9,General,265.19
16667,3548,S29-4,C9,Sleeper,338.01
16668,1397,S30-2,C6,General,371.71
16669,6546,S46-6,C1,AC,93.42
16670,6002,S29-4,C2,General,465.82
16671,2374,S39-2,C3,General,215.05
16672,5524,S42-5,C8,Sleeper,303.9
16673,7840,S3-2,C6,Sleeper,328.7
16674,1835,S46-3,C2,General,411.16
16675,9029,S37-6,C10,AC,398.23
16676,6502,S45-5,C3,AC,354.65
16677,8249,S21-1,C4,Sleeper,261.37
16678,4997,S18-4,C2,Sleeper,95.52
16679,9048,S30-3,C3,General,226.46
16680,7016,S21-6,C3,AC,153.75
16681,2744,S15-2,C9,General,85.51
16682,7285,S44-2,C3,Sleeper,231.26
16683,4899,S5-6,C8,General,453.7
16684,7807,S36-3,C9,General,229.68
16685,995,S40-3,C5,AC,188.93
16686,7620,S24-3,C6,Sleeper,473.6
16687,7270,S21-5,C3,AC,403.81
16688,5387,S36-1,C10,Sleeper,287.02
16689,1070,S37-1,C6,General,476.29
16690,2072,S41-1,C5,AC,364.14
16691,6073,S8-1,C5,General,58.33
16692,4899,S34-2,C6,AC,151.63
16693,3032,S31-6,C6,AC,479.96
16694,6357,S10-5,C5,AC,356.98
16695,9752,S7-3,C6,AC,382.02
16696,2070,S12-5,C3,AC,64.48
16697,273,S22-3,C3,AC,243.3
16698,970,S7-4,C7,General,139.52
16699,1449,S22-6,C1,AC,458.48
16700,9156,S44-5,C9,AC,321.26
16701,3681,S40-6,C5,General,307.97
16702,6201,S44-3,C8,General,201.23
16703,5600,S30-1,C7,AC,438.89
16704,2282,S48-6,C10,Sleeper,411.26
16705,2990,S3-1,C3,Sleeper,148.03
16706,8179,S16-4,C7,AC,66.95
16707,4953,S34-5,C5,General,310.51
16708,6304,S33-6,C1,AC,388.86
16709,895,S23-1,C1,AC,240.24
16710,4008,S4-5,C1,Sleeper,319.24
16711,3906,S13-6,C4,General,95.35
16712,8828,S3-3,C9,Sleeper,207.03
16713,8756,S6-2,C2,AC,62.04
16714,3781,S27-6,C4,Sleeper,449.87
16715,7889,S40-3,C10,AC,258.31
16716,2593,S20-1,C2,General,235.37
16717,5132,S26-3,C4,Sleeper,462.18
16718,6820,S4-6,C8,AC,443.33
16719,3794,S17-3,C9,Sleeper,179.66
16720,8986,S30-4,C3,General,325.57
16721,5925,S10-3,C5,General,412.39
16722,8593,S2-2,C2,General,334.98
16723,6971,S19-3,C1,Sleeper,432.26
16724,8682,S4-5,C5,AC,456.56
16725,6027,S3-2,C4,Sleeper,75.47
16726,9529,S2-5,C6,AC,224.12
16727,4001,S37-4,C9,General,173.86
16728,9941,S29-2,C7,General,169.41
16729,6837,S32-2,C3,General,351.16
16730,8071,S29-2,C3,Sleeper,210.85
16731,8206,S8-3,C8,Sleeper,278.58
16732,716,S13-4,C2,AC,498.01
16733,3003,S17-3,C10,Sleeper,345.68
16734,4155,S20-6,C4,General,114.33
16735,9246,S14-4,C1,AC,131.01
16736,9052,S45-5,C4,Sleeper,462.29
16737,8708,S40-1,C4,AC,202.36
16738,540,S8-2,C8,Sleeper,51.42
16739,4095,S42-4,C1,Sleeper,241.69
16740,8443,S16-6,C1,Sleeper,60.29
16741,9995,S10-4,C5,Sleeper,254.28
16742,2530,S24-1,C4,Sleeper,433.44
16743,5477,S29-3,C1,General,171.7
16744,8906,S45-4,C7,General,323.47
16745,77,S2-2,C2,Sleeper,403.57
16746,1386,S10-4,C2,Sleeper,365.26
16747,3839,S34-5,C6,Sleeper,94.87
16748,5933,S36-4,C3,AC,368.48
16749,7745,S16-1,C4,AC,91.46
16750,7753,S20-6,C5,AC,452.03
16751,1618,S26-6,C6,General,167.02
16752,291,S47-5,C3,Sleeper,429.9
16753,1121,S9-1,C1,General,403.9
16754,6026,S11-4,C7,AC,349.47
16755,7614,S27-2,C10,AC,454.43
16756,720,S22-1,C5,AC,355.37
16757,5466,S27-5,C3,General,402.9
16758,3903,S1-5,C9,General,131.97
16759,4731,S38-6,C1,AC,297.18
16760,8152,S10-3,C9,AC,277.55
16761,6248,S27-4,C6,Sleeper,153.04
16762,5628,S49-6,C6,AC,493.91
16763,4156,S50-4,C5,General,57.01
16764,7440,S38-3,C1,AC,440.13
16765,1230,S17-4,C9,Sleeper,204.36
16766,9668,S38-6,C10,Sleeper,377.05
16767,8276,S49-4,C8,AC,495.89
16768,1765,S28-3,C4,General,51.46
16769,5489,S39-1,C5,Sleeper,317.12
16770,5435,S24-4,C4,AC,308.81
16771,8124,S5-5,C1,Sleeper,359.31
16772,8719,S25-1,C8,Sleeper,146.14
16773,8647,S22-6,C3,Sleeper,179.39
16774,7600,S11-2,C10,AC,205.88
16775,7572,S40-4,C3,Sleeper,449.29
16776,5151,S43-6,C6,General,297.25
16777,3893,S39-5,C9,AC,244.15
16778,1499,S38-1,C4,Sleeper,310.84
16779,6231,S17-2,C7,General,246.47
16780,250,S17-2,C4,General,328.3
16781,8492,S44-6,C10,General,402.47
16782,4544,S16-3,C9,Sleeper,307.1
16783,5524,S17-3,C2,AC,236.27
16784,8493,S20-2,C9,General,371.32
16785,1159,S1-3,C6,AC,477.44
16786,634,S36-4,C7,AC,461.31
16787,4541,S46-3,C10,General,314.23
16788,2638,S30-1,C3,AC,337.76
16789,5687,S26-2,C3,General,201.79
16790,2531,S27-6,C4,AC,329.95
16791,1409,S21-3,C2,Sleeper,171.32
16792,5285,S6-5,C1,AC,237.1
16793,8110,S32-5,C7,General,344.98
16794,978,S2-2,C6,Sleeper,400.08
16795,2372,S28-4,C5,General,270.35
16796,8346,S27-6,C5,General,117.62
16797,6975,S21-5,C7,AC,202.9
16798,771,S1-1,C6,AC,294.57
16799,6037,S21-4,C1,Sleeper,264.65
16800,254,S28-4,C10,General,368.52
16801,6225,S45-5,C6,AC,473.94
16802,8255,S11-5,C6,Sleeper,135.78
16803,4246,S38-1,C7,General,427.48
16804,5275,S13-5,C9,Sleeper,275.45
16805,700,S33-2,C2,AC,103.72
16806,7110,S34-5,C6,General,488.38
16807,3693,S50-4,C7,Sleeper,387.78
16808,7459,S11-6,C4,AC,145.33
16809,7955,S10-1,C4,Sleeper,80.74
16810,7362,S29-1,C2,Sleeper,323.41
16811,1019,S5-2,C5,General,114.72
16812,4105,S34-6,C5,AC,393.95
16813,3033,S45-6,C4,General,410.79
16814,4180,S21-2,C3,Sleeper,413.71
16815,9214,S49-4,C10,Sleeper,458.27
16816,896,S22-6,C6,AC,217.88
16817,3268,S41-4,C10,General,189.08
16818,7164,S39-5,C4,Sleeper,193.78
16819,6958,S34-5,C3,Sleeper,245.38
16820,8466,S1-5,C2,General,179.52
16821,6150,S46-3,C9,Sleeper,51.79
16822,6708,S48-4,C9,Sleeper,382.3
16823,2426,S50-5,C8,Sleeper,260.39
16824,7121,S32-3,C4,General,399.63
16825,6335,S21-1,C3,Sleeper,216.5
16826,6616,S27-5,C5,AC,215.75
16827,4078,S43-3,C5,General,353.89
16828,4680,S11-1,C4,General,228.82
16829,2031,S31-1,C2,General,456.57
16830,4086,S25-4,C7,AC,338.15
16831,9717,S28-5,C4,General,315.85
16832,1560,S17-6,C8,Sleeper,235.51
16833,8767,S33-2,C10,Sleeper,148.37
16834,675,S47-2,C8,AC,357.53
16835,5524,S14-5,C5,General,112.11
16836,4161,S26-4,C8,General,272.87
16837,2126,S42-2,C10,AC,273.69
16838,4456,S8-5,C4,General,206.41
16839,5911,S41-3,C4,General,441.39
16840,8438,S30-1,C10,General,438.75
16841,8980,S7-1,C10,Sleeper,325.0
16842,1836,S9-5,C1,General,378.89
16843,5675,S23-1,C8,Sleeper,482.43
16844,5896,S15-6,C8,General,432.27
16845,4122,S20-3,C3,AC,405.69
16846,2782,S34-3,C9,AC,449.37
16847,4091,S47-5,C9,General,363.45
16848,4606,S47-4,C5,Sleeper,476.05
16849,2492,S49-3,C6,Sleeper,204.71
16850,1021,S48-4,C1,AC,314.4
16851,9964,S12-5,C9,Sleeper,374.19
16852,3023,S7-3,C6,Sleeper,347.35
16853,3864,S27-1,C2,General,452.58
16854,6832,S39-1,C6,General,459.14
